product_name,product_id,productNameId,product_url,category,review_id,rating,title,review_text,submission_time,author,is_staff,is_verified_buyer,badge,likes,incentivized_review_label,fit_feedback,height,weight,size_purchased,usual_size,total_comments,comments_json,lulu_response_author,lulu_response_text,lulu_response_time,photo_count,photo_ids,photo_urls,photo_thumbnails,photo_captions,complaint_theme,business_insight,matched_defect_code,matched_defect_desc,matched_defect_group_code,matched_defect_group,similarity_score,semantic_match_method,operation_related,confidence_score,scraped_at
Define Jacket Nulu,define_jacket_nulu,Define_Jacket_Nulu,https://shop.lululemon.com/p/jackets-and-hoodies-jackets/Define-Jacket-Nulu/_/prod11020158?color=75697,Jackets,245505307,3,Disappointed Quality,"I hand washed it with cold water before wearing. This is the water after the third rinse. The length is also unflattering, could be better if it was one inch shorter.",2025-10-28T17:13:31.000+00:00,,False,False,,0,,Runs a bit large,,,8,8,0,[],,,,1,15251231,https://photos-us.bazaarvoice.com/photo/2/cGhvdG86bHVsdWxlbW9u/43290562-115a-5367-bd5b-9014928270e0,https://photos-us.bazaarvoice.com/photo/2/cGhvdG86bHVsdWxlbW9u/4f2c50b2-1266-58ab-929c-2d3dd5c9da4b,,Fabric & Material Quality,Product material or durability concern affecting premium brand trust.,,,,Unclassified,0.2182,unclassified,False,0.2182,2026-05-28T07:52:53.600536+00:00
Define Jacket Nulu,define_jacket_nulu,Define_Jacket_Nulu,https://shop.lululemon.com/p/jackets-and-hoodies-jackets/Define-Jacket-Nulu/_/prod11020158?color=75697,Jackets,245606377,3,Fit tighter than expected,Tight fit but love the pattern,2025-11-02T07:57:48.000+00:00,,False,False,,0,,,,,12,10,0,[],Guest Education Centre (GEC),"We love to hear the pattern's a win. The Define Jacket does have that signature close-to-body fit, but if you're after a little extra room, our Product Experts can help you find a style that will give the same sleek look with a more relaxed feel—connect with them anytime by visiting the 'Contact Us' page via our website.",2025-11-02T13:08:13.000+00:00,0,,,,,Sizing & Fit,Fit expectation mismatch that may increase return risk.,,,MD,Measurements,0.2977,sentence_transformer,True,0.2977,2026-05-28T07:52:53.599535+00:00
Define Jacket Nulu,define_jacket_nulu,Define_Jacket_Nulu,https://shop.lululemon.com/p/jackets-and-hoodies-jackets/Define-Jacket-Nulu/_/prod11020158?color=75697,Jackets,245636311,3,Nice but will not last long,"I like how it looks but I think the fabric snags very easily which will definitely affect the longevity. I think if the cost doesn’t feel a lot and you’re okay with replacing it every year or two, then it is a nice jacket. However, I would not buy it if you would expect the item to last for multiple years at its price point.",2025-11-03T17:25:13.000+00:00,,False,False,,0,,True to size,,,4,4,0,[],Guest Education Centre (GEC),"Thanks for sharing your thoughts with us. We’re glad you’re enjoying the look of the jacket, though we’re sorry to hear your concerns about the fabric’s durability. We appreciate you taking the time to share this feedback—it’s helpful for our design team as we continue to refine both feel and longevity in our fabrics.",2025-11-03T18:17:48.000+00:00,0,,,,,Fabric & Material Quality,Product material or durability concern affecting premium brand trust.,,,,Unclassified,0.2146,unclassified,False,0.2146,2026-05-28T07:52:53.599535+00:00
Define Jacket Nulu,define_jacket_nulu,Define_Jacket_Nulu,https://shop.lululemon.com/p/jackets-and-hoodies-jackets/Define-Jacket-Nulu/_/prod11020158?color=75697,Jackets,245880339,3,Smell,"I am not sure why some gear has a horrible plastic smell, but it can never come out. I sadly have to return the jacket because the smell cannot come out.",2025-11-14T13:53:17.000+00:00,,False,False,,0,,True to size,,,12,12,0,[],Guest Education Centre (GEC),"Thanks for sharing your experience with us, we understand this isn't ideal. Please know we're happy to support in-store for an exchange or online with a return—you can reach out via the Contact Us page for support.",2025-11-14T14:31:46.000+00:00,0,,,,,Sizing & Fit,Fit expectation mismatch that may increase return risk.,,,,Unclassified,0.2161,unclassified,False,0.2161,2026-05-28T07:52:53.599535+00:00
Define Jacket Nulu,define_jacket_nulu,Define_Jacket_Nulu,https://shop.lululemon.com/p/jackets-and-hoodies-jackets/Define-Jacket-Nulu/_/prod11020158?color=75697,Jackets,245914828,3,Too small,Took a month to get the jacket through customs. Everything I buy from Lululemon is size 4. Jacket is size 4 and it's very tight!,2025-11-15T23:45:46.000+00:00,,False,False,,0,,,,,4,4,0,[],Guest Education Centre (GEC),Thank you for sharing this feedback on the Define Jacket. Your feedback helps us to evolve and further improve our gear.,2025-11-16T01:48:35.000+00:00,0,,,,,Fabric & Material Quality,Product material or durability concern affecting premium brand trust.,,,MD,Measurements,0.2858,sentence_transformer,True,0.2858,2026-05-28T07:52:53.599535+00:00
Define Jacket Nulu,define_jacket_nulu,Define_Jacket_Nulu,https://shop.lululemon.com/p/jackets-and-hoodies-jackets/Define-Jacket-Nulu/_/prod11020158?color=75697,Jackets,246302259,3,Arrived with stains,"I bought this define jacket online during the Black Friday sale. It was shipped from a store (Red Deer, Alberta) and arrived with several stains. The define jackets are fantastic but it’s incredibly disappointing when you receive a dirty/stained item. It’s especially noticeable on the blush pink. I’m not sure why it was sent looking like that. This was purchased as a Christmas gift for my daughter and I’m glad I looked at it and saw this before wrapping it up!",2025-12-02T20:39:24.000+00:00,marianne,False,False,,0,,True to size,,,2,2,0,[],Guest Education Centre (GEC),We understand that your Define Jacket arrived stained and we've just sent you an email to reply to so we can continue this conversation.,2025-12-03T17:40:45.000+00:00,2,15598639 ; 15598640,https://photos-us.bazaarvoice.com/photo/2/cGhvdG86bHVsdWxlbW9u/ea4c84b7-b5b6-5963-94dd-97cda3086948 ; https://photos-us.bazaarvoice.com/photo/2/cGhvdG86bHVsdWxlbW9u/db2543db-695b-584e-88af-0791d5ab58ab,https://photos-us.bazaarvoice.com/photo/2/cGhvdG86bHVsdWxlbW9u/d7c92bed-3447-502a-b815-ab7b6a1a91f8 ; https://photos-us.bazaarvoice.com/photo/2/cGhvdG86bHVsdWxlbW9u/7913d956-ef12-535f-a7e7-aa7d61b1e58e,,Product Cleanliness,Fulfillment or inspection quality-control issue.,,,CD,Cleanliness,0.3652,sentence_transformer,True,0.3652,2026-05-28T07:52:53.599535+00:00
Define Jacket Nulu,define_jacket_nulu,Define_Jacket_Nulu,https://shop.lululemon.com/p/jackets-and-hoodies-jackets/Define-Jacket-Nulu/_/prod11020158?color=75697,Jackets,246378359,3,cute but…,cute but the fabric sheds… i wore the jacket once and strings started to come loose. for it to be this expensive you would think the material would be better,2025-12-05T13:15:34.000+00:00,,False,False,,0,,True to size,,,2,2,0,[],Guest Education Centre (GEC),"Thanks for filling us in about your experience with the Define Jacket—we'd love to continue the conversation. If you have a store nearby, you’re welcome to stop by and have a member of our team take a closer look at your gear. Otherwise, connect with us online via the 'Contact Us' page get started on the next steps.",2025-12-05T14:13:42.000+00:00,0,,,,,Fabric & Material Quality,Product material or durability concern affecting premium brand trust.,,,FD,Material,0.3192,sentence_transformer,True,0.3192,2026-05-28T07:52:53.599535+00:00
Define Jacket Nulu,define_jacket_nulu,Define_Jacket_Nulu,https://shop.lululemon.com/p/jackets-and-hoodies-jackets/Define-Jacket-Nulu/_/prod11020158?color=75697,Jackets,246418066,3,Lower quality than older models,"Material is much thinner than older Define jackets, so the quality is no longer the same. Beautiful colour though.",2025-12-06T19:25:36.000+00:00,,False,False,,0,,True to size,,,L,L,0,[],Guest Education Centre (GEC),"Thanks for sharing your thoughts on the Define Jacket. We know how important familiar fit and feel can be, and we appreciate you letting us know this one didn't land the way previous versions have for you. Your feedback will be kept in mind as we continue to refine our gear.",2025-12-06T21:31:49.000+00:00,0,,,,,Fabric & Material Quality,Product material or durability concern affecting premium brand trust.,,,SD,Construction,0.2332,sentence_transformer,True,0.2332,2026-05-28T07:52:53.599535+00:00
Define Jacket Nulu,define_jacket_nulu,Define_Jacket_Nulu,https://shop.lululemon.com/p/jackets-and-hoodies-jackets/Define-Jacket-Nulu/_/prod11020158?color=75697,Jackets,246831070,3,Too SMALL,The product was way too SMALL,2025-12-22T12:54:26.000+00:00,,False,False,,0,,,,,,,0,[],Guest Education Centre (GEC),"We want your gear to feel just right. If the Define Jacket doesn't fit quite right and you’re within 30 days of purchase, connect with us in-store or online through our Contact Us page.",2025-12-22T13:33:42.000+00:00,0,,,,,Other,Review content requires manual inspection for a clearer root cause.,,,,Unclassified,0.1586,unclassified,False,0.1586,2026-05-28T07:52:53.599535+00:00
Define Jacket Nulu,define_jacket_nulu,Define_Jacket_Nulu,https://shop.lululemon.com/p/jackets-and-hoodies-jackets/Define-Jacket-Nulu/_/prod11020158?color=75697,Jackets,246846460,3,It is not what it used to be….,"Has good fit, but the fabric is visibly thinner than what is used to be. Disappointed to see the quality of my favourite athletic clothing brand diminish while prices continue to rise.",2025-12-22T23:10:17.000+00:00,clau,False,False,,0,,True to size,,,8,8,0,[],Guest Education Centre (GEC),"Thank you for sharing your feedback on the Define Jacket—this insight truly helps us, and we appreciate you taking the time to let us know. We’re sending your comments to our product experts so they can review and consider them for future improvements.",2025-12-23T00:01:54.000+00:00,0,,,,,Fabric & Material Quality,Product material or durability concern affecting premium brand trust.,,,FD,Material,0.2476,sentence_transformer,True,0.2476,2026-05-28T07:52:53.599535+00:00
Define Jacket Nulu,define_jacket_nulu,Define_Jacket_Nulu,https://shop.lululemon.com/p/jackets-and-hoodies-jackets/Define-Jacket-Nulu/_/prod11020158?color=75697,Jackets,246847172,3,Oxford red,"The color is absolutely beautiful, but it runs really small. I had to make sure it was the correct size on the tags. I normally wear a 12, but this didn’t feel like my other 12s.. there’s an inconsistency here and it’s not looking good.",2025-12-22T23:41:45.000+00:00,,False,False,,0,,Runs small,,,12,12,0,[],Guest Education Centre (GEC),"Thanks for sharing your experience. We’re glad you love the color of your Define Jacket, but we hear you—fit consistency is important, and it’s frustrating when sizing feels different from what you expect. Your feedback will be shared with our product team to help improve sizing consistency in the future.",2025-12-23T00:16:09.000+00:00,0,,,,,Sizing & Fit,Fit expectation mismatch that may increase return risk.,,,FD,Material,0.2756,sentence_transformer,True,0.2756,2026-05-28T07:52:53.599535+00:00
Define Jacket Nulu,define_jacket_nulu,Define_Jacket_Nulu,https://shop.lululemon.com/p/jackets-and-hoodies-jackets/Define-Jacket-Nulu/_/prod11020158?color=75697,Jackets,247023054,3,Runs Very Small,"The red color is absolutely gorgeous. However, the sizing is very small. I had to go up 2 sizes. Yet, I am still the same size in all the other clothes I wear from Lululemon.",2025-12-29T17:17:49.000+00:00,,False,False,,0,,Runs small,,,12,8,0,[],Guest Education Centre (GEC),"Thanks for taking the time to share your review. We hear that the Define Jacket fit smaller than expected, and we really appreciate you sharing this feedback with us as we continue to innovate our gear.",2025-12-29T19:17:11.000+00:00,0,,,,,Sizing & Fit,Fit expectation mismatch that may increase return risk.,,,MD,Measurements,0.2533,sentence_transformer,True,0.2533,2026-05-28T07:52:53.599535+00:00
Define Jacket Nulu,define_jacket_nulu,Define_Jacket_Nulu,https://shop.lululemon.com/p/jackets-and-hoodies-jackets/Define-Jacket-Nulu/_/prod11020158?color=75697,Jackets,247089253,3,Not the same color,"The grey blue multi haze looks bright teal, with greys blues and green tones in the photo but arrived dull and grey only. Not like the photo at all, same with the leggings.",2025-12-31T17:59:27.000+00:00,,False,False,,1,,True to size,,,6,6,0,[],,,,1,15908224,https://photos-us.bazaarvoice.com/photo/2/cGhvdG86bHVsdWxlbW9u/af8cf223-474b-523e-8199-51c86cc73bed,https://photos-us.bazaarvoice.com/photo/2/cGhvdG86bHVsdWxlbW9u/c4f3efad-f796-5f0d-8800-b3ea3095a7c3,,Sizing & Fit,Fit expectation mismatch that may increase return risk.,,,FD,Material,0.3207,sentence_transformer,True,0.3207,2026-05-28T07:52:53.599535+00:00
Define Jacket Nulu,define_jacket_nulu,Define_Jacket_Nulu,https://shop.lululemon.com/p/jackets-and-hoodies-jackets/Define-Jacket-Nulu/_/prod11020158?color=75697,Jackets,247174627,3,Poor material,The material is so bad to the point where it was loose fitting AND it stained easily and when I went back to the store they said I couldn’t exchange it for another BUT policy says that I can,2026-01-03T18:55:01.000+00:00,,False,False,,0,,Runs a bit small,,,4,4,0,[],Guest Education Centre (GEC),"We appreciate you sharing your experience with the Define Jacket and it's fit and fabric. Please keep in mind that we handle Quality Promise returns on a case-by-case basis for each item, proof of purchase or identification is required, and items impacted by ordinary wear and tear, misuse, accidents or change of personal preference aren't eligible for return. For more details, please refer to our Quality Promise page or connect via the Contact Us page online for more information.",2026-01-03T21:01:52.000+00:00,0,,,,,Customer Service,Support or resolution issue affecting trust and loyalty.,,,ED,Embellishment,0.2942,sentence_transformer,True,0.2942,2026-05-28T07:52:53.599535+00:00
Define Jacket Nulu,define_jacket_nulu,Define_Jacket_Nulu,https://shop.lululemon.com/p/jackets-and-hoodies-jackets/Define-Jacket-Nulu/_/prod11020158?color=75697,Jackets,247177449,3,not meant for large chest,"way too tight across the chest, very tight in sleeves and shoulders as well… not fitting for women with larger chest.",2026-01-03T20:16:22.000+00:00,,False,False,Sweat Collective member,0,,Runs a bit small,,,,,0,[],Guest Education Centre (GEC),"Thank you for letting us know! We’re sorry the Define Jacket didn’t fit as expected. Your feedback is important to us. If you’d like help exploring other options that may offer a better fit, please reach out to our product experts through our Contact Us page—they’re always happy to help.",2026-01-03T22:17:16.000+00:00,0,,,,,Sizing & Fit,Fit expectation mismatch that may increase return risk.,,,MD,Measurements,0.2349,sentence_transformer,True,0.2349,2026-05-28T07:52:53.599535+00:00
Define Jacket Nulu,define_jacket_nulu,Define_Jacket_Nulu,https://shop.lululemon.com/p/jackets-and-hoodies-jackets/Define-Jacket-Nulu/_/prod11020158?color=75697,Jackets,247209111,3,Cute but the zipper is rusted ☹️,Fit good I sized up just because I thought it looked better and more comfortable than the 4 but the zipper came rusted on one side of the lululemon logo which for $100 is crazy but it’s still cute,2026-01-04T22:49:26.000+00:00,,False,False,,0,,True to size,,,6,4,0,[],Guest Education Centre (GEC),Thanks for letting us know. We’re sorry about the rusted zipper on your Define Jacket—an email will be sent your way to help get this sorted.,2026-01-04T23:31:46.000+00:00,0,,,,,Sizing & Fit,Fit expectation mismatch that may increase return risk.,,,SD,Construction,0.2526,sentence_transformer,True,0.2526,2026-05-28T07:52:53.599535+00:00
